age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
47,3,1,2,no,3940,yes,no,0,9,11,171,2,96,5,no
32,4,0,3,no,2343,no,no,0,18,7,226,1,-1,0,no
40,4,1,3,no,294,yes,no,0,23,7,97,5,-1,0,no
45,0,1,2,no,644,no,yes,1,22,7,92,1,-1,0,no
27,7,0,2,no,3354,yes,no,0,14,5,493,5,-1,0,no
33,4,0,3,no,23,no,no,0,20,8,216,3,-1,0,no
37,0,1,2,no,7,yes,no,0,27,5,224,7,105,1,no
60,0,1,2,no,3735,no,no,0,22,dec,190,1,188,9,yes
44,1,1,2,no,508,yes,no,0,20,4,222,1,154,1,no
57,1,1,1,no,93,yes,no,1,17,4,137,1,-1,0,no
50,7,1,2,no,26394,no,no,0,25,8,206,4,-1,0,no
36,7,1,2,no,-11,yes,no,0,30,7,172,28,-1,0,no
49,9,1,3,no,523,yes,no,0,3,3,152,2,-1,0,yes
49,9,1,2,yes,-74,yes,no,0,19,11,114,1,-1,0,no
35,4,1,3,no,0,no,no,0,11,7,89,1,-1,0,no
34,1,1,1,no,351,no,yes,0,14,7,326,11,-1,0,no
37,9,3,2,no,2610,yes,no,0,13,5,53,1,-1,0,no
25,7,0,2,no,64,no,no,0,21,7,71,11,-1,0,no
43,1,1,1,no,60,no,no,0,8,5,487,2,367,2,no
37,1,1,2,no,342,yes,no,0,12,5,340,2,175,1,no
36,1,0,3,no,1830,no,no,0,14,10,183,1,91,11,no
49,4,3,3,no,1904,no,yes,0,17,11,131,2,-1,0,no
38,4,0,3,no,16957,yes,no,1,29,1,208,1,247,2,no
40,4,1,3,no,0,no,no,0,10,11,147,1,96,8,yes
53,1,1,2,no,65,no,no,0,28,8,25,18,-1,0,no
44,4,1,3,no,332,yes,no,0,23,7,497,5,-1,0,no
50,9,3,2,no,-54,yes,yes,0,13,5,698,2,292,1,yes
55,10,1,3,no,4809,yes,no,0,21,11,223,2,186,3,no
73,5,1,1,no,279,no,no,0,28,1,399,3,-1,0,yes
63,5,1,1,no,8044,no,no,0,12,11,702,1,-1,0,no
34,0,1,2,no,2374,yes,no,0,9,11,161,1,209,2,yes
32,0,0,2,no,92,yes,no,0,18,5,110,1,315,2,no
49,3,1,3,no,443,no,no,0,8,8,27,6,-1,0,no
40,1,1,1,no,1397,yes,no,1,12,5,58,2,334,1,no
53,9,1,3,no,3177,no,no,0,8,8,92,2,-1,0,no
43,1,1,1,no,232,no,yes,0,15,5,45,1,-1,0,no
35,4,0,2,no,81,yes,no,0,29,1,79,1,-1,0,no
35,7,0,2,no,414,yes,no,0,20,4,11,5,319,2,no
25,8,0,3,no,1433,yes,no,0,15,5,520,1,-1,0,no
48,4,1,3,no,0,no,no,0,28,8,16,16,-1,0,no
40,3,1,2,no,4610,no,no,0,14,8,154,2,-1,0,no
30,7,0,2,no,334,no,no,0,29,1,389,2,-1,0,no
47,7,1,2,no,2,no,yes,0,21,7,71,15,-1,0,no
38,9,1,2,no,4030,yes,no,0,19,11,75,2,177,5,no
56,3,1,1,no,306,no,yes,0,8,7,212,1,-1,0,no
52,0,1,2,no,0,no,no,0,22,4,91,2,275,1,no
55,5,1,2,no,168,no,no,0,19,8,79,2,-1,0,no
43,2,1,3,no,210,no,no,0,29,7,646,2,-1,0,no
34,1,1,2,no,518,yes,no,0,11,5,206,1,-1,0,no
43,4,0,3,no,1696,yes,no,0,26,8,257,1,474,3,yes
55,7,1,2,no,-31,no,yes,0,13,8,81,2,-1,0,no
34,1,1,2,no,856,yes,no,0,20,4,470,1,150,5,no
39,1,1,1,no,800,yes,no,0,19,11,76,6,-1,0,no
34,9,0,2,no,347,yes,no,0,6,2,154,2,197,6,no
55,4,1,3,no,2366,yes,yes,0,30,7,94,4,-1,0,no
67,5,1,3,no,701,no,no,0,6,8,254,2,-1,0,yes
34,2,1,3,no,475,yes,yes,0,9,7,1156,1,-1,0,no
47,1,1,2,no,3285,no,no,0,31,7,248,5,-1,0,no
33,1,1,1,no,925,no,no,0,20,11,884,3,-1,0,no
45,2,1,2,no,128,no,yes,0,18,11,275,2,-1,0,no
36,1,1,2,no,1587,yes,no,0,28,7,200,2,-1,0,no
33,7,1,2,no,478,no,no,0,30,4,475,2,-1,0,yes
52,9,3,2,no,280,no,no,0,14,7,393,5,-1,0,no
53,1,1,1,no,1868,no,no,0,8,8,156,4,-1,0,no
41,10,1,1,no,819,no,no,0,9,2,244,3,-1,0,no
60,6,0,2,no,27,no,no,0,22,8,40,2,-1,0,no
28,4,0,3,no,224,yes,no,0,2,2,97,3,-1,0,no
31,9,0,2,no,2544,no,no,0,15,7,252,1,184,3,yes
53,1,1,2,no,427,no,yes,0,14,8,360,4,-1,0,no
58,4,1,3,no,2764,no,no,0,17,11,235,1,-1,0,no
46,4,1,3,no,523,yes,no,0,6,5,105,4,366,2,no
53,2,1,3,no,71,no,yes,0,29,1,86,1,-1,0,no
56,5,1,2,no,3948,no,no,0,3,4,484,1,135,3,no
52,7,0,2,no,1810,no,no,1,19,11,117,1,-1,0,no
37,1,1,1,no,11,no,no,1,30,7,109,8,-1,0,no
66,5,1,1,no,747,no,no,1,28,1,203,3,93,1,no
33,0,0,2,no,2557,yes,no,0,18,5,186,1,-1,0,no
30,7,3,2,no,0,yes,no,0,13,5,172,1,-1,0,no
27,7,3,2,no,10,yes,no,0,22,7,527,1,-1,0,no
37,7,1,2,no,658,yes,no,1,23,7,175,1,-1,0,no
35,4,0,3,no,0,no,yes,0,14,8,370,4,-1,0,no
39,4,1,2,no,0,yes,no,0,27,8,63,3,-1,0,no
28,7,0,2,no,94,yes,no,0,16,4,300,1,-1,0,no
39,6,1,3,no,585,yes,no,0,18,11,48,1,181,3,no
30,1,0,2,no,2145,yes,no,0,18,5,727,2,-1,0,yes
28,9,1,2,no,232,yes,yes,0,29,1,72,1,261,1,no
53,4,1,3,no,12,no,no,0,27,8,345,10,-1,0,no
47,7,1,2,no,405,no,yes,0,8,8,994,2,-1,0,yes
46,9,1,2,no,966,yes,yes,0,19,8,40,2,-1,0,no
57,1,1,1,yes,195,no,yes,1,30,7,185,4,-1,0,no
51,3,1,2,no,260,no,no,0,27,8,316,5,-1,0,no
53,6,1,3,no,451,yes,no,0,2,2,125,1,249,2,no
48,4,1,3,no,1808,yes,no,0,26,2,245,1,-1,0,yes
42,1,1,2,no,3068,yes,yes,0,11,5,429,2,-1,0,no
36,4,1,3,no,23,no,no,0,26,8,133,11,-1,0,no
34,9,0,2,no,1076,no,no,0,8,8,70,2,-1,0,no
32,0,0,2,no,678,yes,no,0,4,2,1579,1,246,4,yes
35,1,0,1,no,1147,yes,yes,1,7,5,29,1,-1,0,no
31,4,1,3,no,459,no,no,0,28,8,13,14,-1,0,no
45,9,3,2,no,976,yes,no,0,17,4,183,1,338,2,no
32,3,1,3,no,357,yes,no,0,18,11,175,2,-1,0,no
36,0,0,2,no,1927,yes,no,0,18,11,288,1,137,1,no
53,9,1,2,no,9146,no,no,0,13,8,136,4,-1,0,no
47,3,1,1,no,0,no,no,0,10,8,1225,2,-1,0,no
34,4,3,2,no,291,no,no,0,7,8,91,2,-1,0,no
55,9,0,3,no,-703,yes,no,0,8,5,123,3,-1,0,no
23,0,0,2,no,589,yes,no,0,6,5,62,1,-1,0,no
75,1,1,2,no,6053,no,no,0,11,2,865,2,190,1,no
58,0,1,2,no,1142,no,no,1,4,2,82,3,-1,0,no
35,0,1,2,no,725,yes,no,0,20,11,219,7,133,1,no
27,4,1,3,no,802,no,no,0,22,9,569,1,-1,0,yes
24,9,1,2,no,556,yes,no,0,18,8,460,2,-1,0,yes
48,0,1,2,no,191,yes,no,0,5,2,238,3,-1,0,no
31,9,0,2,no,373,no,no,0,22,8,346,5,-1,0,no
57,9,1,2,no,6164,no,no,0,19,11,161,2,-1,0,no
53,4,1,3,no,37,no,no,0,28,8,51,9,-1,0,no
42,1,1,1,no,1156,yes,no,1,20,4,37,1,-1,0,no
50,2,1,2,no,806,yes,yes,0,7,5,141,8,297,2,no
59,0,1,2,no,2381,no,no,0,30,4,173,2,-1,0,no
28,1,0,1,no,1199,yes,no,0,30,7,1011,20,-1,0,no
55,4,3,3,no,481,yes,no,1,8,5,147,2,298,3,no
33,9,0,3,no,137,no,no,0,25,8,88,4,-1,0,no
36,1,0,2,no,168,yes,no,1,12,5,52,1,-1,0,no
28,0,0,2,no,4745,no,no,1,12,5,360,1,181,5,yes
32,4,0,3,no,11797,yes,no,0,11,8,95,2,-1,0,no
35,0,1,2,no,786,no,yes,0,25,7,322,1,-1,0,no
33,1,1,2,no,331,yes,no,0,14,5,178,7,365,5,no
34,4,0,3,no,5086,no,no,0,25,5,213,4,-1,0,yes
42,0,1,2,no,529,yes,yes,0,19,11,193,3,-1,0,no
41,4,1,3,no,4824,no,yes,0,18,7,168,7,-1,0,no
63,5,1,2,no,474,no,no,0,25,1,423,1,-1,0,yes
39,7,1,2,no,186,yes,no,0,17,4,433,1,-1,0,no
37,9,1,3,no,6968,no,no,0,1,6,175,1,-1,0,no
76,5,3,1,no,86,no,no,0,12,8,192,1,-1,0,no
33,7,1,1,no,6904,no,no,1,20,11,114,2,-1,0,no
30,8,0,2,no,25,no,no,1,30,4,44,1,-1,0,no
60,4,1,3,no,759,no,no,0,14,8,136,2,-1,0,no
56,3,1,3,no,1922,yes,no,0,24,7,247,2,-1,0,no
58,5,1,2,no,764,no,no,0,12,8,219,4,-1,0,no
79,5,1,1,no,8556,no,no,1,18,1,326,2,272,2,yes
33,7,1,1,no,0,yes,no,0,18,7,351,2,-1,0,no
77,5,1,1,no,680,no,no,1,27,11,341,4,94,3,no
60,3,1,1,no,0,no,yes,1,22,7,124,1,-1,0,no
54,4,1,3,no,2819,no,no,0,7,8,123,3,-1,0,no
50,7,1,2,no,60,no,yes,0,27,8,151,8,-1,0,no
50,4,1,2,no,732,no,no,0,7,4,736,7,-1,0,no
37,9,1,2,no,2707,yes,no,1,16,7,109,1,-1,0,no
41,9,1,3,no,177,yes,no,1,11,7,117,2,-1,0,no
49,0,1,2,no,13229,no,yes,1,8,7,77,2,-1,0,no
40,9,1,2,no,990,yes,no,0,6,2,252,3,-1,0,no
34,9,1,2,no,50,no,no,0,11,8,106,3,-1,0,no
49,2,1,2,no,1916,no,yes,1,14,7,281,3,-1,0,no
72,5,1,1,no,763,no,no,0,24,4,384,2,-1,0,yes
34,1,1,2,no,470,yes,yes,0,20,4,217,1,-1,0,no
31,9,1,2,no,0,no,yes,0,19,8,144,4,-1,0,no
33,1,0,2,no,5739,yes,yes,0,21,11,374,1,-1,0,no
55,4,1,3,no,-375,no,no,0,30,7,814,2,-1,0,yes
25,10,1,2,no,157,yes,no,0,28,7,33,31,-1,0,no
34,4,1,3,no,1518,yes,no,0,20,11,128,2,-1,0,no
53,4,1,3,no,1343,no,no,0,5,8,129,4,-1,0,no
39,4,0,3,yes,-401,yes,no,0,19,8,274,4,-1,0,no
41,4,1,1,no,5310,yes,no,0,17,11,984,1,-1,0,yes
29,0,1,2,no,22171,yes,no,0,18,5,44,1,355,3,no
56,4,1,3,no,856,yes,yes,0,4,2,70,4,7,7,no
39,4,0,3,no,3797,no,no,0,2,6,96,2,-1,0,no
32,1,0,2,no,53,yes,no,0,18,11,276,1,195,1,no
43,1,1,1,no,2519,yes,no,0,16,4,257,2,146,9,no
32,2,1,1,no,795,no,no,0,8,8,131,3,-1,0,no
53,0,3,2,no,0,yes,yes,0,30,4,586,2,-1,0,no
52,1,1,2,no,2087,yes,no,0,31,8,267,1,474,1,yes
43,9,0,2,no,34,no,no,1,30,7,29,1,-1,0,no
27,9,0,2,no,15,yes,no,0,25,7,67,3,-1,0,no
27,4,0,3,no,390,no,no,0,28,10,190,1,82,1,no
50,1,3,1,no,1545,yes,no,0,20,11,25,1,-1,0,no
58,3,1,1,no,435,yes,no,1,28,7,122,6,-1,0,no
54,9,1,3,no,876,no,no,0,27,10,269,3,541,3,yes
60,1,1,2,no,1801,no,no,1,29,10,167,1,-1,0,no
38,4,1,3,no,2278,yes,yes,0,13,5,244,1,-1,0,no
55,1,1,1,no,284,no,yes,1,14,7,252,4,-1,0,no
36,4,1,3,no,495,no,no,0,12,3,213,3,182,6,yes
38,7,1,2,no,0,yes,no,1,28,7,121,2,-1,0,no
45,0,1,1,no,542,no,no,0,11,5,8,5,350,3,no
32,1,1,1,no,66,no,no,0,19,11,244,1,-1,0,no
35,4,1,3,no,24,yes,no,0,8,4,169,1,231,2,no
36,4,0,3,no,613,no,no,0,7,8,86,2,-1,0,no
55,5,1,2,no,1467,no,yes,0,29,7,277,2,-1,0,no
45,1,1,2,no,192,yes,no,0,13,5,154,5,176,1,no
44,1,1,2,no,788,yes,no,0,17,4,392,1,-1,0,no
35,1,1,2,no,262,no,no,0,2,7,96,2,109,4,no
44,7,0,2,no,5045,yes,no,0,21,11,20,6,175,15,no
32,1,0,3,no,3014,yes,no,0,7,5,291,2,-1,0,no
32,4,1,3,no,5878,no,no,0,19,8,159,2,-1,0,no
35,2,1,3,no,2723,yes,yes,0,8,8,275,4,-1,0,no
59,2,1,1,no,0,no,no,1,19,11,207,2,153,1,no
33,9,0,2,no,1279,yes,no,0,18,5,239,2,349,3,no
45,0,1,2,no,295,yes,no,0,23,7,92,1,-1,0,no
57,0,1,2,no,367,no,no,1,16,11,107,2,-1,0,no
36,4,1,3,no,1477,no,no,0,7,8,71,2,-1,0,no
30,0,0,2,no,127,yes,no,0,18,5,16,6,368,1,no
59,10,3,2,no,2921,no,no,1,3,2,251,1,-1,0,no
58,4,1,3,no,16264,no,no,1,17,11,215,3,-1,0,no
49,5,1,1,no,1672,no,no,0,17,7,128,3,-1,0,no
48,9,1,3,no,9207,no,no,0,18,8,445,3,-1,0,no
28,9,0,3,no,356,no,no,0,2,3,76,2,-1,0,no
59,4,3,1,no,133,yes,no,0,9,7,206,1,-1,0,no
40,4,1,3,no,1217,yes,yes,0,18,11,155,1,-1,0,no
32,9,3,2,no,202,yes,no,0,4,2,429,1,201,1,no
28,6,0,3,no,442,no,no,0,19,6,474,3,95,3,yes
27,9,0,3,no,808,yes,no,0,15,5,578,1,364,1,no
38,4,0,3,no,427,yes,no,0,6,5,17,3,169,2,no
60,7,1,3,no,4256,yes,no,0,16,8,239,3,761,1,yes
33,4,3,3,no,0,yes,yes,0,19,8,275,8,-1,0,no
52,7,3,2,no,238,yes,no,0,6,5,101,1,362,5,no
64,5,1,3,no,846,no,no,0,11,2,671,1,181,3,yes
40,1,0,2,no,3,no,no,0,19,11,998,1,-1,0,yes
28,9,0,2,no,618,yes,no,0,7,5,281,1,-1,0,no
87,5,1,1,no,230,no,no,0,30,10,144,1,-1,0,yes
37,4,3,2,no,1287,yes,no,0,14,5,432,1,-1,0,no
35,6,1,3,no,980,no,no,0,2,8,428,2,336,6,no
33,0,1,3,no,79,yes,no,0,22,10,249,2,335,2,yes
60,0,1,2,no,3043,no,no,0,19,8,235,3,-1,0,no
25,4,0,3,no,808,no,no,0,18,9,267,2,114,2,yes
69,5,1,2,no,745,no,no,1,9,9,595,1,-1,0,no
48,4,0,2,no,290,yes,no,0,21,7,257,2,-1,0,no
35,1,3,1,no,1792,yes,no,0,31,7,630,6,-1,0,yes
59,4,1,3,no,0,no,no,0,27,8,87,4,-1,0,no
36,4,1,1,no,3953,yes,no,0,19,11,277,1,-1,0,no
32,4,0,3,no,112,yes,no,0,5,5,118,1,-1,0,no
34,4,3,3,no,13204,yes,yes,0,20,11,197,2,-1,0,no
58,1,1,2,no,0,no,yes,0,14,4,101,5,-1,0,no
31,4,1,3,no,22546,yes,no,0,14,5,8,6,267,4,no
33,0,1,2,no,0,yes,no,1,17,7,1448,7,-1,0,yes
46,10,3,1,no,23,no,no,0,21,11,344,1,-1,0,no
29,1,1,2,no,228,yes,no,0,11,5,12,8,342,9,no
53,0,1,2,no,459,no,no,0,5,4,558,1,-1,0,yes
40,7,1,2,no,-378,yes,yes,0,13,5,541,1,295,6,no
30,1,0,1,no,395,no,no,0,21,11,429,1,-1,0,no
55,0,1,2,no,865,yes,no,0,27,10,96,1,111,3,no
36,4,1,3,no,340,yes,no,0,20,4,68,2,-1,0,no
31,1,0,2,no,1882,no,no,0,7,5,529,2,-1,0,no
26,4,1,3,no,265,no,no,0,30,1,650,2,-1,0,no
31,0,1,2,no,389,yes,no,0,7,dec,69,1,185,2,no
49,0,1,2,no,0,yes,yes,0,29,7,71,7,-1,0,no
54,4,1,3,no,384,yes,no,0,12,5,30,7,-1,0,no
47,4,3,3,no,94,yes,no,0,31,7,9,19,-1,0,no
61,4,1,2,no,1471,no,no,0,12,8,331,2,-1,0,no
51,9,1,2,no,500,yes,no,0,20,11,26,6,-1,0,no
35,4,1,3,no,365,no,no,0,21,11,168,2,-1,0,no
79,5,1,1,no,429,no,no,1,8,7,1006,2,-1,0,yes
53,9,1,1,no,6839,yes,no,0,19,11,77,1,-1,0,no
34,2,1,2,no,1847,yes,no,0,9,4,543,3,321,6,no
27,0,1,2,no,897,no,no,0,5,6,397,1,-1,0,yes
57,7,3,2,no,4664,no,no,0,21,11,22,4,114,1,no
31,8,0,3,no,64,no,no,0,15,9,208,1,105,2,no
49,10,1,3,no,-471,yes,no,0,20,11,77,3,185,7,no
28,0,0,3,no,14,no,no,0,1,6,201,1,-1,0,no
33,1,1,2,no,26,yes,no,0,17,4,342,3,332,1,no
42,1,0,2,no,382,yes,no,0,13,5,294,1,-1,0,no
34,10,1,2,no,0,yes,no,0,13,5,172,1,-1,0,no
33,1,0,2,no,142,yes,no,0,14,5,123,1,360,3,no
37,1,1,2,no,103,yes,no,0,12,5,153,1,-1,0,no
35,0,0,2,no,847,yes,no,0,11,5,85,2,-1,0,no
49,7,1,2,no,66,yes,yes,0,21,11,59,4,-1,0,no
42,2,1,1,yes,66,yes,yes,0,6,2,139,1,-1,0,no
32,7,1,2,no,180,yes,no,1,15,5,45,2,-1,0,no
46,7,1,2,no,4,no,no,0,30,4,268,1,261,5,yes
34,9,1,2,no,550,no,yes,0,9,7,601,1,-1,0,no
32,7,1,3,no,4908,no,yes,0,13,5,491,2,-1,0,no
43,4,1,3,no,348,no,yes,0,15,7,88,3,-1,0,no
25,6,0,3,no,453,yes,no,0,17,7,134,1,-1,0,no
24,0,0,2,no,926,yes,yes,0,15,5,191,1,-1,0,no
40,4,3,3,no,502,yes,no,0,3,2,267,4,270,3,no
38,4,0,3,no,8669,yes,no,1,20,4,5,3,150,6,no
36,4,1,3,no,9324,yes,no,0,30,3,138,8,-1,0,no
57,4,1,3,no,0,no,no,0,19,8,188,4,-1,0,no
45,0,1,2,no,72,yes,yes,0,15,5,262,2,352,2,no
33,6,0,3,no,61,no,no,0,19,8,836,3,-1,0,yes
38,9,0,2,no,173,no,no,0,29,8,150,4,-1,0,no
26,7,0,2,yes,-162,yes,no,0,15,5,44,2,-1,0,no
30,4,0,3,no,47,no,yes,0,31,7,11,17,-1,0,no
55,7,3,3,no,1983,yes,no,1,19,11,123,1,-1,0,no
60,0,1,2,no,2552,no,yes,0,30,1,255,2,2,4,no
36,4,0,3,no,1283,no,no,0,18,8,92,5,-1,0,no
65,3,1,1,no,2179,yes,no,0,4,9,112,7,-1,0,no
52,1,1,1,no,36,no,no,0,13,8,109,2,-1,0,no
55,9,1,2,yes,-308,no,no,0,2,2,781,1,-1,0,yes
26,4,0,3,no,1177,no,no,0,19,10,116,1,-1,0,no
40,6,1,1,no,2077,yes,no,0,13,5,363,1,173,24,no
52,2,1,2,no,0,no,no,0,7,8,82,2,-1,0,no
29,6,1,3,no,1,no,no,0,18,7,167,3,-1,0,no
41,1,1,1,no,7735,yes,no,0,20,11,220,1,190,1,no
30,9,0,3,no,1922,yes,no,0,18,5,546,1,-1,0,no
28,8,0,2,no,153,no,no,0,23,7,1124,2,-1,0,yes
58,4,1,2,no,139,no,no,0,27,5,188,1,161,2,no
29,4,0,3,no,21,yes,no,0,14,5,107,4,371,3,no
35,1,1,2,no,444,yes,no,0,15,4,244,3,-1,0,no
26,7,0,2,no,209,yes,no,0,22,7,319,2,-1,0,no
34,0,1,2,no,5320,no,no,0,3,3,114,6,467,5,no
32,7,1,2,no,4885,yes,yes,0,18,11,400,2,-1,0,no
31,0,1,2,no,0,yes,yes,0,18,11,79,3,-1,0,no
40,1,1,2,no,6767,yes,no,0,20,11,97,2,-1,0,no
38,7,1,2,no,8876,no,no,0,2,2,280,1,75,1,no
59,5,3,2,no,319,no,no,0,24,7,129,1,-1,0,no
28,10,0,2,no,304,no,no,0,14,6,516,1,-1,0,no
31,0,1,2,no,0,yes,no,0,29,7,82,5,-1,0,no
35,6,1,2,no,670,no,no,0,9,7,378,1,-1,0,no
71,5,1,2,no,2850,no,no,0,17,2,185,1,-1,0,yes
30,7,0,1,no,79,yes,no,0,15,5,317,1,-1,0,no
34,9,0,2,no,5039,no,no,0,20,11,205,6,-1,0,no
34,1,1,2,no,360,yes,no,1,19,11,46,1,182,2,no
52,0,1,2,no,199,no,no,0,28,1,978,2,189,1,no
33,6,0,2,no,238,yes,yes,0,5,2,45,5,-1,0,no
41,0,3,2,no,1088,yes,no,0,28,1,138,1,-1,0,no
48,1,1,1,no,750,yes,no,0,18,5,90,6,-1,0,no
46,1,1,1,no,1291,yes,no,0,14,5,142,3,259,17,no
40,4,1,3,no,89,yes,yes,1,9,2,148,6,-1,0,no
32,9,0,2,no,0,no,no,0,21,8,126,2,-1,0,no
40,10,1,2,no,0,yes,no,0,19,11,332,1,183,1,no
59,5,1,2,no,5706,yes,no,0,25,7,471,2,-1,0,no
40,4,1,3,no,7780,no,no,1,4,5,364,1,355,1,no
30,4,1,2,no,-559,yes,yes,0,7,5,98,1,167,2,no
25,2,0,3,no,16874,yes,yes,0,15,5,117,2,-1,0,no
58,5,1,1,no,1987,no,no,1,14,7,185,4,-1,0,no
40,6,1,3,no,642,no,no,0,18,11,147,3,-1,0,no
66,4,0,3,no,6483,no,no,0,13,8,275,1,-1,0,no
47,4,1,3,no,2306,no,no,1,6,8,239,4,-1,0,yes
36,4,0,3,no,-679,yes,yes,0,7,5,172,1,93,1,no
50,1,1,1,no,-1,no,no,0,19,8,195,2,-1,0,no
76,5,1,1,no,2590,no,no,1,9,2,68,12,-1,0,no
58,4,0,3,no,331,no,yes,0,28,7,82,3,-1,0,no
58,7,3,2,no,462,no,no,0,13,11,495,1,93,1,yes
28,6,0,3,no,0,yes,no,0,21,7,479,1,-1,0,no
41,9,1,2,no,0,no,no,0,29,8,141,2,-1,0,no
30,4,1,3,no,151,no,no,0,19,8,82,4,-1,0,no
32,4,3,3,no,883,yes,no,0,10,dec,798,1,185,5,yes
27,7,0,2,no,266,no,yes,0,7,7,232,1,-1,0,no
48,4,1,3,no,0,no,no,0,26,8,60,5,-1,0,no
54,4,1,3,no,3,no,yes,0,8,7,443,1,-1,0,no
34,9,3,2,no,0,yes,yes,0,18,8,374,16,-1,0,no
43,9,1,2,no,136,no,no,0,25,8,363,7,-1,0,yes
32,4,0,3,no,28,no,no,0,8,8,111,2,-1,0,no
33,4,0,3,no,335,no,no,0,29,8,130,4,-1,0,no
44,4,0,3,no,1206,no,no,0,9,7,160,2,-1,0,no
25,9,1,3,no,914,yes,no,0,12,5,185,2,-1,0,no
39,6,1,2,no,31,yes,no,0,20,11,61,2,181,4,no
54,9,1,2,no,0,no,no,1,14,8,159,2,106,6,no
32,4,0,3,no,347,yes,no,0,18,5,213,1,264,6,no
54,9,1,2,no,89,yes,no,0,10,7,140,3,-1,0,no
31,9,1,2,no,0,yes,yes,0,28,1,71,1,223,9,no
45,7,1,2,no,0,no,yes,0,8,7,47,7,-1,0,no
31,0,0,2,no,68,yes,no,0,16,4,570,2,-1,0,no
45,9,1,2,no,-149,yes,no,0,14,7,287,2,-1,0,no
33,7,3,2,no,2411,yes,no,0,23,10,130,1,161,1,yes
46,4,3,3,no,225,yes,no,0,14,5,201,1,345,1,no
50,4,1,3,no,112,yes,no,0,4,11,70,5,85,5,no
44,4,3,3,no,0,no,no,0,22,8,54,2,-1,0,no
26,1,0,2,no,179,no,no,0,30,7,103,3,-1,0,no
47,0,0,2,no,1544,yes,no,0,6,4,104,1,312,1,no
48,1,1,1,no,199,no,no,1,18,8,29,2,-1,0,no
30,10,0,3,no,302,no,no,0,11,2,528,3,-1,0,yes
28,0,0,2,no,189,yes,no,0,31,7,68,2,-1,0,no
58,5,1,1,no,565,no,no,1,7,7,876,1,-1,0,yes
37,2,1,3,no,310,no,no,0,1,9,76,1,-1,0,no
39,9,1,2,no,6,yes,no,0,18,5,122,3,357,4,no
52,10,1,1,no,-110,no,yes,0,29,1,141,1,-1,0,no
30,4,0,3,no,6495,no,no,0,30,3,78,3,-1,0,no
39,0,1,2,no,-650,no,no,0,15,5,123,2,364,1,no
47,1,1,1,no,292,no,yes,1,28,7,210,3,-1,0,no
58,5,1,2,no,35,no,no,0,29,7,336,7,-1,0,no
68,5,1,2,no,19317,yes,no,0,4,8,249,1,-1,0,yes
49,9,1,3,no,3726,no,no,0,5,8,875,2,-1,0,yes
61,6,3,3,no,6610,no,no,0,24,2,481,2,-1,0,yes
36,0,0,2,no,319,yes,no,0,18,5,120,2,-1,0,no
31,1,1,2,no,1545,yes,yes,0,13,5,207,1,-1,0,no
51,9,1,3,no,1315,no,no,1,5,6,303,2,-1,0,no
31,9,0,3,no,424,no,no,0,21,8,93,2,-1,0,no
56,1,1,1,no,151,no,no,0,3,2,128,1,-1,0,no
30,9,0,3,no,-970,no,yes,0,21,8,194,2,-1,0,no
35,7,1,2,no,181,yes,no,0,31,7,5,3,-1,0,no
50,4,1,3,no,78,yes,no,0,14,1,218,3,161,9,no
26,0,1,2,no,2469,no,no,0,16,7,136,8,-1,0,no
55,9,1,2,no,0,no,no,0,19,11,336,1,-1,0,no
43,1,3,1,no,328,no,yes,0,8,7,192,1,-1,0,no
34,3,1,3,no,0,no,no,0,26,5,141,1,188,1,no
31,4,1,3,no,1384,yes,no,0,30,1,203,2,2,3,no
32,4,1,3,no,0,no,no,0,26,8,104,9,-1,0,no
44,4,3,3,no,0,no,no,0,10,8,71,1,-1,0,no
46,1,1,2,no,-1400,yes,no,1,6,5,309,3,355,4,no
43,1,1,2,no,2160,no,no,0,8,9,261,1,98,1,yes
38,4,1,3,no,3452,no,no,0,13,8,132,2,-1,0,no
27,9,0,2,no,842,no,no,0,30,7,273,1,91,1,no
29,9,1,2,no,0,yes,no,0,28,7,83,6,-1,0,no
42,1,0,1,no,1628,yes,no,0,5,2,119,1,195,8,no
34,0,1,2,no,396,yes,no,0,16,7,101,3,-1,0,no
43,0,1,2,no,3215,yes,no,0,21,7,228,3,-1,0,no
50,9,1,2,no,0,no,no,0,7,7,152,2,-1,0,no
44,1,1,2,no,16178,yes,no,0,21,11,297,1,-1,0,no
36,9,1,3,no,0,no,no,0,22,8,147,2,-1,0,no
27,4,0,3,no,88,no,no,0,4,5,143,1,-1,0,no
70,5,1,2,no,1164,no,no,1,14,5,338,3,185,2,no
28,9,0,2,no,389,yes,no,0,11,5,15,7,-1,0,no
50,4,3,3,no,356,no,no,0,8,5,198,2,358,5,no
71,5,3,3,no,261,no,no,0,12,8,1117,2,-1,0,no
31,0,0,2,no,757,no,no,0,3,2,343,2,-1,0,no
45,4,0,3,no,16,no,no,0,31,7,59,2,-1,0,no
42,1,1,2,no,-422,no,no,0,9,7,31,1,-1,0,no
45,0,1,2,no,248,no,no,0,16,7,212,2,-1,0,no
60,5,3,2,no,598,no,yes,0,8,7,96,1,-1,0,no
31,9,0,3,no,614,no,no,0,11,8,72,4,-1,0,no
33,1,1,1,no,1209,yes,no,0,16,4,700,1,-1,0,no
50,6,1,3,no,202,yes,no,0,15,4,107,1,148,4,no
